"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"55",Inf,169142,268.24,1,3,3799,1,1,0
"56",Inf,169142,268.24,1,3,3799,1,1,0
"57",NA,169142,268.24,1,3,3799,1,1,0
"58",1,193468,265.82,1,3,4000,1,1,0
"59",1,193468,265.82,1,3,4000,1,1,0
"60",Inf,193468,265.82,1,3,4000,1,1,0
"61",Inf,193468,265.82,1,3,4000,1,1,0
"62",Inf,193468,265.82,1,3,4000,1,1,0
"63",Inf,193468,265.82,1,3,4000,1,1,0
"64",Inf,193468,265.82,1,3,4000,1,1,0
"65",Inf,193468,265.82,1,3,4000,1,1,0
"66",1,193468,265.82,1,3,4000,1,1,0
"67",Inf,193468,265.82,1,3,4000,1,1,0
"68",Inf,193468,265.82,1,3,4000,1,1,0
"69",Inf,193468,265.82,1,3,4000,1,1,0
"70",Inf,193468,265.82,1,3,4000,1,1,0
"71",Inf,193468,265.82,1,3,4000,1,1,0
"72",Inf,193468,265.82,1,3,4000,1,1,0
"73",Inf,193468,265.82,1,3,4000,1,1,0
"74",Inf,193468,265.82,1,3,4000,1,1,0
"75",Inf,193468,265.82,1,3,4000,1,1,0
"76",Inf,193468,265.82,1,3,4000,1,1,0
"77",Inf,193468,265.82,1,3,4000,1,1,0
"78",1,193468,265.82,1,3,4000,1,1,0
"79",NA,193468,265.82,1,3,4000,1,1,0
"80",1,193468,265.82,1,3,4000,1,1,0
"81",Inf,193468,265.82,1,3,4000,1,1,0
"82",Inf,193468,265.82,1,3,4000,1,1,0
"83",Inf,193468,265.82,1,3,4000,1,1,0
"84",Inf,193468,265.82,1,3,4000,1,1,0
"85",1,193468,265.82,1,3,4000,1,1,0
"86",Inf,193468,265.82,1,3,4000,1,1,0
"87",Inf,193468,265.82,1,3,4000,1,1,0
"88",Inf,193468,265.82,1,3,4000,1,1,0
"89",Inf,193468,265.82,1,3,4000,1,1,0
"90",Inf,193468,265.82,1,3,4000,1,1,0
"91",1,193468,265.82,1,3,4000,1,1,0
"92",Inf,193468,265.82,1,3,4000,1,1,0
"93",Inf,193468,265.82,1,3,4000,1,1,0
"94",1,193468,265.82,1,3,4000,1,1,0
"95",Inf,193468,265.82,1,3,4000,1,1,0
"96",Inf,193468,265.82,1,3,4000,1,1,0
"97",0.975453216002,193468,297.53,1,3,3739,1,1,0
"98",Inf,193468,297.53,1,3,3739,1,1,0
"99",NA,193468,297.53,1,3,3739,1,1,0
"100",1,193468,265.82,1,3,4000,1,1,0
"101",1,193468,265.82,1,3,4000,1,1,0
"102",Inf,193468,265.82,1,3,4000,1,1,0
"103",Inf,193468,265.82,1,3,4000,1,1,0
"104",Inf,193468,265.82,1,3,4000,1,1,0
"105",Inf,193468,265.82,1,3,4000,1,1,0
"106",Inf,193468,265.82,1,3,4000,1,1,0
"107",Inf,193468,265.82,1,3,4000,1,1,0
"108",Inf,193468,265.82,1,3,4000,1,1,0
"109",Inf,193468,265.82,1,3,4000,1,1,0
"110",Inf,193468,265.82,1,3,4000,1,1,0
"111",1.43930145718,193468,265.82,1,3,4000,1,1,0
"112",Inf,193468,265.82,1,3,4000,1,1,0
"113",Inf,193468,265.82,1,3,4000,1,1,0
"114",Inf,193468,265.82,1,3,4000,1,1,0
"115",Inf,193468,265.82,1,3,4000,1,1,0
"116",NA,193468,265.82,1,3,4000,1,1,0
"117",1,193468,265.82,1,3,4000,1,1,0
"118",Inf,193468,265.82,1,3,4000,1,1,0
"119",Inf,193468,265.82,1,3,4000,1,1,0
"120",1,193468,265.82,1,3,4000,1,1,0
"121",Inf,193468,265.82,1,3,4000,1,1,0
"122",1.00159436609,193468,265.82,1,3,4000,1,1,0
"123",Inf,193468,265.82,1,3,4000,1,1,0
"124",1,193468,265.82,1,3,4000,1,1,0
"125",Inf,193468,265.82,1,3,4000,1,1,0
"126",Inf,193468,265.82,1,3,4000,1,1,0
"127",Inf,193468,265.82,1,3,4000,1,1,0
"128",Inf,193468,265.82,1,3,4000,1,1,0
"129",1,193468,265.82,1,3,4000,1,1,0
"130",Inf,193468,265.82,1,3,4000,1,1,0
"131",Inf,193468,265.82,1,3,4000,1,1,0
"132",Inf,193468,265.82,1,3,4000,1,1,0
"133",Inf,193468,265.82,1,3,4000,1,1,0
"134",Inf,193468,265.82,1,3,4000,1,1,0
"135",Inf,193468,265.82,1,3,4000,1,1,0
"136",NA,193468,265.82,1,3,4000,1,1,0
"137",1,193468,265.82,1,3,4000,1,1,0
"138",Inf,193468,265.82,1,3,4000,1,1,0
"139",Inf,193468,265.82,1,3,4000,1,1,0
"140",Inf,193468,265.82,1,3,4000,1,1,0
"141",Inf,193468,265.82,1,3,4000,1,1,0
"142",Inf,193468,265.82,1,3,4000,1,1,0
"143",Inf,193468,265.82,1,3,4000,1,1,0
"144",Inf,193468,265.82,1,3,4000,1,1,0
"145",Inf,193468,265.82,1,3,4000,1,1,0
"146",Inf,193468,265.82,1,3,4000,1,1,0
"147",Inf,193468,265.82,1,3,4000,1,1,0
"148",Inf,193468,265.82,1,3,4000,1,1,0
"149",Inf,193468,265.82,1,3,4000,1,1,0
"150",Inf,193468,265.82,1,3,4000,1,1,0
"151",1,193468,265.82,1,3,4000,1,1,0
"152",Inf,193468,265.82,1,3,4000,1,1,0
"153",Inf,193468,265.82,1,3,4000,1,1,0
"154",Inf,193468,265.82,1,3,4000,1,1,0
"155",Inf,193468,265.82,1,3,4000,1,1,0
"156",Inf,193468,265.82,1,3,4000,1,1,0
"157",Inf,193468,265.82,1,3,4000,1,1,0
"158",Inf,193468,265.82,1,3,4000,1,1,0
"159",NA,193468,265.82,1,3,4000,1,1,0
"160",1,193468,265.82,1,3,4000,1,1,0
"161",Inf,193468,265.82,1,3,4000,1,1,0
"162",Inf,193468,265.82,1,3,4000,1,1,0
"163",1,193468,265.82,1,3,4000,1,1,0
"164",Inf,193468,265.82,1,3,4000,1,1,0
"165",1.05936633674,193468,265.82,1,3,4000,1,1,0
"166",1,193468,265.82,1,3,4000,1,1,0
"167",Inf,193468,265.82,1,3,4000,1,1,0
"168",Inf,193468,265.82,1,3,4000,1,1,0
"169",Inf,193468,265.82,1,3,4000,1,1,0
"170",Inf,193468,265.82,1,3,4000,1,1,0
"171",1,193468,265.82,1,3,4000,1,1,0
"172",Inf,193468,265.82,1,3,4000,1,1,0
"173",Inf,193468,265.82,1,3,4000,1,1,0
"174",Inf,193468,265.82,1,3,4000,1,1,0
"175",1.04860892633,193468,265.82,1,3,4000,1,1,0
"176",NA,193468,265.82,1,3,4000,1,1,0
"177",1,193468,265.82,1,3,4000,1,1,0
"178",Inf,193468,265.82,1,3,4000,1,1,0
"179",Inf,193468,265.82,1,3,4000,1,1,0
"180",Inf,193468,265.82,1,3,4000,1,1,0
"181",Inf,193468,265.82,1,3,4000,1,1,0
"182",1,193468,265.82,1,3,4000,1,1,0
"183",1.01213711237,193468,265.82,1,3,4000,1,1,0
"184",Inf,193468,265.82,1,3,4000,1,1,0
"185",Inf,193468,265.82,1,3,4000,1,1,0
"186",Inf,193468,265.82,1,3,4000,1,1,0
"187",Inf,193468,265.82,1,3,4000,1,1,0
"188",0.994099020247,188251,273,1,3,4045,1,1,0
"189",0.994099020247,188251,273,1,3,4045,1,1,0
"190",0.994099020247,188251,273,1,3,4045,1,1,0
"191",0.986291388236,188251,269.91,1,3,3783,1,1,0
"192",NA,188251,269.91,1,3,3783,1,1,0
