"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"129",Inf,7586,224.37,2,3,7285,1,1,39
"130",Inf,7586,224.37,2,3,7285,1,1,39
"131",Inf,7586,224.37,2,3,7285,1,1,39
"132",Inf,7586,224.37,2,3,7285,1,1,39
"133",Inf,7586,224.37,2,3,7285,1,1,39
"134",Inf,7586,224.37,2,3,7285,1,1,39
"135",1,7586,224.37,2,3,7285,1,1,39
"136",Inf,7586,224.37,2,3,7285,1,1,39
"137",Inf,7586,224.37,2,3,7285,1,1,39
"138",1.00342153193,7586,224.37,2,3,7285,1,1,39
"139",Inf,7586,224.37,2,3,7285,1,1,39
"140",0.913797218877,6661,185.12,2,4,7091,1,1,1
"141",0.920000224999,6661,185.12,2,4,7091,1,1,1
"142",Inf,6661,185.12,2,4,7091,1,1,1
"143",1.03320059728,6661,185.12,2,4,7091,1,1,1
"144",Inf,6661,185.12,2,4,7091,1,1,1
"145",Inf,6661,185.12,2,4,7091,1,1,1
"146",Inf,6661,185.12,2,4,7091,1,1,1
"147",Inf,6661,185.12,2,4,7091,1,1,1
"148",0.92642515571,6661,185.12,2,4,7091,1,1,1
"149",Inf,6661,185.12,2,4,7091,1,1,1
"150",1.16506257344,6661,185.12,2,4,7091,1,1,1
"151",NA,6661,185.12,2,4,7091,1,1,1
"152",1,7586,224.37,2,3,7285,1,1,39
"153",1,7586,224.37,2,3,7285,1,1,39
"154",Inf,7586,224.37,2,3,7285,1,1,39
"155",Inf,7586,224.37,2,3,7285,1,1,39
"156",Inf,7586,224.37,2,3,7285,1,1,39
"157",Inf,7586,224.37,2,3,7285,1,1,39
"158",1.52749147637,7586,224.37,2,3,7285,1,1,39
"159",Inf,7586,224.37,2,3,7285,1,1,39
"160",Inf,7586,224.37,2,3,7285,1,1,39
"161",Inf,7586,224.37,2,3,7285,1,1,39
"162",1.33405126535,7586,224.37,2,3,7285,1,1,39
"163",Inf,7586,224.37,2,3,7285,1,1,39
"164",Inf,7586,224.37,2,3,7285,1,1,39
"165",Inf,7586,224.37,2,3,7285,1,1,39
"166",Inf,7586,224.37,2,3,7285,1,1,39
"167",1,7586,224.37,2,3,7285,1,1,39
"168",Inf,7586,224.37,2,3,7285,1,1,39
"169",1.20511867757,7586,224.37,2,3,7285,1,1,39
"170",Inf,7586,224.37,2,3,7285,1,1,39
"171",Inf,7586,224.37,2,3,7285,1,1,39
"172",Inf,7586,224.37,2,3,7285,1,1,39
"173",Inf,7586,224.37,2,3,7285,1,1,39
"174",Inf,7586,224.37,2,3,7285,1,1,39
"175",Inf,7586,224.37,2,3,7285,1,1,39
"176",Inf,7586,224.37,2,3,7285,1,1,39
"177",1.00354491403,7586,224.37,2,3,7285,1,1,39
"178",0.975476670024,7590,238.89,2,3,7034,1,1,36
"179",NA,7590,238.89,2,3,7034,1,1,36
"180",1,7586,224.37,2,3,7285,1,1,39
"181",Inf,7586,224.37,2,3,7285,1,1,39
"182",1,7586,224.37,2,3,7285,1,1,39
"183",1.00659928638,7586,224.37,2,3,7285,1,1,39
"184",Inf,7586,224.37,2,3,7285,1,1,39
"185",Inf,7586,224.37,2,3,7285,1,1,39
"186",Inf,7586,224.37,2,3,7285,1,1,39
"187",Inf,7586,224.37,2,3,7285,1,1,39
"188",0.997862797674,7586,231.16,2,3,7390,1,1,39
"189",1.00263894191,7586,231.16,2,3,7390,1,1,39
"190",0.997862797674,7586,231.16,2,3,7390,1,1,39
"191",1.00173709635,7586,231.16,2,3,7390,1,1,39
"192",Inf,7586,231.16,2,3,7390,1,1,39
"193",0.988478181394,5938,175.04,2,3,6673,1,1,39
"194",0.985088524046,6809,230.73,2,3,7451,1,1,39
"195",0.993883403843,6809,230.73,2,3,7451,1,1,39
"196",0.977566630539,6182,212.18,2,3,8269,1,1,33
"197",NA,6182,212.18,2,3,8269,1,1,33
"198",1,7586,224.37,2,3,7285,1,1,39
"199",Inf,7586,224.37,2,3,7285,1,1,39
"200",0.998292613644,7586,212.81,2,3,6989,1,1,38
"201",Inf,7586,212.81,2,3,6989,1,1,38
"202",0.998292613644,7586,212.81,2,3,6989,1,1,38
"203",Inf,7586,212.81,2,3,6989,1,1,38
"204",0.939690728308,7590,180.38,2,4,7098,1,1,1
"205",Inf,7590,180.38,2,4,7098,1,1,1
"206",0.966542557305,7590,180.38,2,4,7098,1,1,1
"207",Inf,7590,180.38,2,4,7098,1,1,1
"208",Inf,7590,180.38,2,4,7098,1,1,1
"209",1.01976093032,7590,180.38,2,4,7098,1,1,1
"210",1.19114627017,7590,180.38,2,4,7098,1,1,1
"211",Inf,7590,180.38,2,4,7098,1,1,1
"212",1.12945857324,7590,180.38,2,4,7098,1,1,1
"213",Inf,7590,180.38,2,4,7098,1,1,1
"214",0.988033829771,7590,180.38,2,4,7098,1,1,1
"215",0.939690728308,7590,180.38,2,4,7098,1,1,1
"216",NA,7590,180.38,2,4,7098,1,1,1
