"","First.Variable","Second.Variable","Correlation"
"371","set_resource_constraint.unsigned_modulus_8","FMax",0.372257568699335
"821","set_operation_latency.signed_add_32","Regs",0.367326638804433
"419","set_operation_latency.signed_divide_32","FMax",0.36148454365052
"835","set_resource_constraint.altfp_add_32","Regs",-0.360263391727359
"533","set_resource_constraint.altfp_add_32","LUs",-0.35778864712294
"826","set_parameter.ENABLE_PATTERN_SHARING","Regs",0.352584529185265
"358","set_resource_constraint.altfp_subtract_8","FMax",0.35246555090457
"575","set_parameter.MB_MAX_BACK_PASSES","LUs",-0.349294687742294
"663","set_parameter.INCREMENTAL_SDC","Pins",-0.349198251157563
"502","set_operation_latency.altfp_multiply_16","LUs",0.34837228398446
"576","set_operation_latency.signed_modulus_16","LUs",-0.34799052674551
"726","set_parameter.MB_MAX_BACK_PASSES","Pins",0.347225163847504
"377","set_operation_latency.altfp_add_32","FMax",-0.344821852815061
"634","set_parameter.MB_MINIMIZE_HW","Pins",-0.343782847256356
"439","set_operation_latency.altfp_extend_16","FMax",0.341997115633536
"878","set_operation_latency.signed_modulus_16","Regs",-0.34183184264555
"161","set_resource_constraint.unsigned_modulus_16","Cycles",-0.341070597012779
"578","set_operation_latency.altfp_extend_8","LUs",-0.34005691382469
"477","set_operation_latency.unsigned_multiply_8","LUs",-0.339890072952477
"398","set_resource_constraint.signed_modulus_16","FMax",0.339483772994548
"813","set_operation_latency.altfp_divide_64","Regs",0.339095417885078
"794","set_resource_constraint.signed_divide_8","Regs",-0.336692120880154
"746","set_resource_constraint.shared_mem_dual_port","Pins",0.336223238075158
"461","set_resource_constraint.signed_multiply_8","LUs",-0.334947455273387
"890","set_operation_latency.unsigned_modulus_32","Regs",-0.334180802634726
"772","set_operation_latency.signed_modulus_32","Regs",0.33247667076274
"637","set_parameter.MULTIPLIER_NO_CHAIN","Pins",-0.331567237502682
"828","set_parameter.MULTIPUMPING","Regs",0.328831621828275
"902","Pins","Regs",-0.328831621828275
"203","set_operation_latency.signed_add_8","Cycles",-0.325005533884114
"877","set_parameter.MB_MAX_BACK_PASSES","Regs",-0.324738508002077
"511","set_operation_latency.altfp_divide_64","LUs",0.324724347097443
"867","set_operation_latency.altfp_add_8","Regs",0.324096564349185
"494","set_resource_constraint.altfp_add_16","LUs",-0.323436802654114
"332","set_parameter.MB_MINIMIZE_HW","FMax",-0.322235233816496
"776","set_parameter.PS_MIN_SIZE","Regs",-0.321466601874911
"608","set_operation_latency.mem_dual_port","Pins",-0.321442837041424
"446","Cycles","FMax",0.321067471714806
"582","set_parameter.PATTERN_SHARE_SHIFT","LUs",0.316908888520189
"888","set_resource_constraint.unsigned_divide_8","Regs",-0.31546896549609
"30","set_parameter.MB_MINIMIZE_HW","WNS",0.314408072925509
"241","set_operation_latency.signed_multiply_64","Cycles",-0.312684089924009
"524","set_parameter.ENABLE_PATTERN_SHARING","LUs",0.312420001439016
"622","set_operation_latency.signed_multiply_32","Pins",0.312329656338438
"778","set_operation_latency.altfp_multiply_64","Regs",0.311188453061462
"549","set_resource_constraint.signed_modulus_16","LUs",-0.309977882372768
"197","set_resource_constraint.mem_dual_port","Cycles",-0.30983504777163
"569","set_resource_constraint.signed_add_64","LUs",-0.309459854850384
