"","WNS","Cycles","FMax","LUs","Pins","Regs","Blocks","RAM","DPS"
"55",1,193468,265.82,1,3,4000,1,1,0
"56",Inf,193468,265.82,1,3,4000,1,1,0
"57",Inf,193468,265.82,1,3,4000,1,1,0
"58",1,193468,265.82,1,3,4000,1,1,0
"59",Inf,193468,265.82,1,3,4000,1,1,0
"60",1,193468,265.82,1,3,4000,1,1,0
"61",Inf,193468,265.82,1,3,4000,1,1,0
"62",Inf,193468,265.82,1,3,4000,1,1,0
"63",Inf,193468,265.82,1,3,4000,1,1,0
"64",0.938421086272,169196,277.85,1,3,4075,1,1,0
"65",Inf,169196,277.85,1,3,4075,1,1,0
"66",0.938421086272,169196,277.85,1,3,4075,1,1,0
"67",1.04993149302,169196,277.85,1,3,4075,1,1,0
"68",1.14183863483,169196,277.85,1,3,4075,1,1,0
"69",NA,169196,277.85,1,3,4075,1,1,0
"70",1,193468,265.82,1,3,4000,1,1,0
"71",Inf,193468,265.82,1,3,4000,1,1,0
"72",Inf,193468,265.82,1,3,4000,1,1,0
"73",Inf,193468,265.82,1,3,4000,1,1,0
"74",Inf,193468,265.82,1,3,4000,1,1,0
"75",1.00011422504,193468,265.82,1,3,4000,1,1,0
"76",1,193468,265.82,1,3,4000,1,1,0
"77",Inf,193468,265.82,1,3,4000,1,1,0
"78",Inf,193468,265.82,1,3,4000,1,1,0
"79",Inf,193468,265.82,1,3,4000,1,1,0
"80",Inf,193468,265.82,1,3,4000,1,1,0
"81",Inf,193468,265.82,1,3,4000,1,1,0
"82",Inf,193468,265.82,1,3,4000,1,1,0
"83",0.944319004806,193468,297.53,1,3,3739,1,1,0
"84",Inf,193468,297.53,1,3,3739,1,1,0
"85",0.972465887061,193468,297.53,1,3,3739,1,1,0
"86",NA,193468,297.53,1,3,3739,1,1,0
"87",1,193468,265.82,1,3,4000,1,1,0
"88",Inf,193468,265.82,1,3,4000,1,1,0
"89",1.03348391462,193468,265.82,1,3,4000,1,1,0
"90",Inf,193468,265.82,1,3,4000,1,1,0
"91",Inf,193468,265.82,1,3,4000,1,1,0
"92",Inf,193468,265.82,1,3,4000,1,1,0
"93",Inf,193468,265.82,1,3,4000,1,1,0
"94",Inf,193468,265.82,1,3,4000,1,1,0
"95",Inf,193468,265.82,1,3,4000,1,1,0
"96",1,193468,265.82,1,3,4000,1,1,0
"97",Inf,193468,265.82,1,3,4000,1,1,0
"98",Inf,193468,265.82,1,3,4000,1,1,0
"99",Inf,193468,265.82,1,3,4000,1,1,0
"100",Inf,193468,265.82,1,3,4000,1,1,0
"101",1.02287885259,193468,265.82,1,3,4000,1,1,0
"102",Inf,193468,265.82,1,3,4000,1,1,0
"103",Inf,193468,265.82,1,3,4000,1,1,0
"104",Inf,193468,265.82,1,3,4000,1,1,0
"105",0.981227256691,188251,273,1,3,4045,1,1,0
"106",NA,188251,273,1,3,4045,1,1,0
